ID,ID_BOLETA,COD_ITEM,ITEM,PRECIO,EDAD,COD_GE,GENERO,DIA,MES,COD_DIST,DISTRITO
C1910,337,8,CASACA,106,40,1,F,2,6,4,SAN_ISIDRO
C1911,337,14,GORRO,64,28,2,M,7,9,1,SURCO
C1912,337,20,SHORT,112,32,2,M,1,9,1,SURCO
C1913,338,19,BIKINI,195,28,2,F,7,5,2,LA_MOLINA
C1914,338,21,POLO,60,19,1,F,5,5,4,SAN_ISIDRO
C1915,338,20,SHORT,72,22,2,M,6,11,1,SURCO
C1916,338,2,MEDIAS,13,23,1,F,4,9,3,SAN_BORJA
C1917,338,20,SHORT,103,35,1,F,2,3,2,LA_MOLINA
C1918,338,14,GORRO,64,37,1,F,2,2,4,SAN_ISIDRO
C1919,338,6,CARTERA,182,36,2,M,7,8,3,SAN_BORJA
C1920,338,14,GORRO,86,31,1,F,3,12,3,SAN_BORJA
C1921,338,6,CARTERA,188,44,2,M,4,5,3,SAN_BORJA
C1922,338,9,ABRIGO,217,32,2,M,7,6,3,SAN_BORJA
C1923,338,22,PIJAMA,119,37,1,F,4,3,1,SURCO
C1924,339,15,ZAPATILLAS,266,27,1,F,4,7,2,LA_MOLINA
C1925,339,5,CAMISA,187,23,1,F,2,8,2,LA_MOLINA
C1926,339,18,RELOJ,381,37,1,F,6,11,2,LA_MOLINA
C1927,340,15,ZAPATILLAS,207,37,1,F,7,9,3,SAN_BORJA
C1928,340,20,SHORT,107,29,1,F,2,7,3,SAN_BORJA
C1929,340,10,SHORT,55,39,1,F,4,2,3,SAN_BORJA
C1930,340,2,MEDIAS,12,38,2,M,4,12,2,LA_MOLINA
C1931,340,21,POLO,144,31,1,F,1,12,1,SURCO
C1932,340,3,FALDA,100,21,1,F,7,2,2,LA_MOLINA
C1933,341,10,SHORT,60,23,2,M,3,4,2,LA_MOLINA
C1934,341,12,BUFANDA,46,18,2,M,5,12,2,LA_MOLINA
C1935,341,5,CAMISA,200,27,1,F,2,1,1,SURCO
C1936,342,20,SHORT,68,34,2,M,2,2,2,LA_MOLINA
C1937,342,20,SHORT,102,21,2,M,7,5,2,LA_MOLINA
C1938,342,18,RELOJ,335,45,1,F,6,1,4,SAN_ISIDRO
C1939,342,22,PIJAMA,96,45,2,M,6,5,2,LA_MOLINA
C1940,342,21,POLO,105,34,2,M,5,9,2,LA_MOLINA
C1941,342,3,FALDA,63,24,1,F,3,7,3,SAN_BORJA
C1942,342,3,FALDA,66,32,2,F,3,11,4,SAN_ISIDRO
C1943,343,16,PERFUME,415,24,2,M,1,8,2,LA_MOLINA
C1944,344,15,ZAPATILLAS,263,34,1,F,1,10,1,SURCO
C1945,344,11,SANDALIAS,62,26,1,F,7,8,3,SAN_BORJA
C1946,344,16,PERFUME,471,20,1,F,7,3,2,LA_MOLINA
C1947,344,13,JEAN,151,25,2,M,3,4,1,SURCO
C1948,344,4,BLUSA,71,34,2,F,6,9,1,SURCO
C1949,344,6,CARTERA,220,19,2,M,3,8,2,LA_MOLINA
C1950,344,8,CASACA,228,27,2,M,5,1,3,SAN_BORJA
C1951,345,2,MEDIAS,11,25,2,M,2,2,1,SURCO
C1952,345,9,ABRIGO,347,31,1,F,5,4,1,SURCO
C1953,346,5,CAMISA,192,26,2,M,4,3,3,SAN_BORJA
C1954,346,8,CASACA,110,42,2,M,2,12,4,SAN_ISIDRO
C1955,346,5,CAMISA,103,38,1,F,7,8,1,SURCO
C1956,346,1,ZAPATOS,244,20,2,M,4,11,3,SAN_BORJA
C1957,346,7,PANTALON,85,42,2,M,7,8,1,SURCO
C1958,346,1,ZAPATOS,310,45,2,M,4,4,2,LA_MOLINA
C1959,346,7,PANTALON,79,18,2,M,2,12,2,LA_MOLINA
C1960,346,13,JEAN,230,19,2,M,6,4,3,SAN_BORJA
C1961,346,10,SHORT,89,37,1,F,1,8,3,SAN_BORJA
C1962,346,3,FALDA,78,20,1,F,5,12,3,SAN_BORJA
C1963,347,19,BIKINI,195,29,2,F,3,2,4,SAN_ISIDRO
C1964,347,15,ZAPATILLAS,269,18,1,F,1,9,1,SURCO
C1965,347,1,ZAPATOS,289,24,1,F,3,11,2,LA_MOLINA
C1966,347,3,FALDA,65,42,2,F,2,11,3,SAN_BORJA
C1967,347,14,GORRO,63,37,1,F,7,3,3,SAN_BORJA
C1968,348,1,ZAPATOS,262,22,1,F,7,6,2,LA_MOLINA
C1969,348,8,CASACA,194,25,1,F,3,5,4,SAN_ISIDRO
C1970,348,1,ZAPATOS,243,30,1,F,3,8,3,SAN_BORJA
C1971,348,20,SHORT,95,21,1,F,7,2,1,SURCO
C1972,348,11,SANDALIAS,64,34,2,M,3,5,4,SAN_ISIDRO
C1973,349,21,POLO,141,22,1,F,5,3,3,SAN_BORJA
C1974,349,20,SHORT,85,38,1,F,5,7,2,LA_MOLINA
C1975,349,22,PIJAMA,104,37,2,M,6,3,2,LA_MOLINA
C1976,349,16,PERFUME,256,25,1,F,3,6,3,SAN_BORJA
C1977,349,10,SHORT,54,39,1,F,7,8,2,LA_MOLINA
C1978,349,20,SHORT,49,29,2,M,7,1,4,SAN_ISIDRO
C1979,349,11,SANDALIAS,68,41,2,M,1,9,1,SURCO
C1980,350,21,POLO,134,24,1,F,1,7,1,SURCO
C1981,350,4,BLUSA,159,18,1,F,1,7,1,SURCO
C1982,350,19,BIKINI,102,26,1,F,6,2,4,SAN_ISIDRO
C1983,350,6,CARTERA,249,22,2,M,2,8,1,SURCO
C1984,350,22,PIJAMA,65,32,2,M,4,12,3,SAN_BORJA
C1985,350,9,ABRIGO,376,43,1,F,3,8,4,SAN_ISIDRO
C1986,351,15,ZAPATILLAS,255,25,2,M,6,1,2,LA_MOLINA
C1987,351,22,PIJAMA,91,37,1,F,4,1,4,SAN_ISIDRO
C1988,351,14,GORRO,68,44,1,F,5,5,2,LA_MOLINA
C1989,351,15,ZAPATILLAS,216,45,2,M,4,2,3,SAN_BORJA
C1990,351,5,CAMISA,198,45,1,F,3,6,2,LA_MOLINA
C1991,351,18,RELOJ,306,40,2,M,2,12,3,SAN_BORJA
C1992,352,9,ABRIGO,268,30,2,M,5,4,3,SAN_BORJA
C1993,352,11,SANDALIAS,56,27,2,M,5,4,1,SURCO
C1994,352,10,SHORT,67,23,2,M,1,5,3,SAN_BORJA
C1995,353,19,BIKINI,115,26,2,F,3,11,3,SAN_BORJA
C1996,353,19,BIKINI,172,35,2,F,4,8,1,SURCO
C1997,354,3,FALDA,68,23,1,F,2,1,3,SAN_BORJA
C1998,354,18,RELOJ,257,38,1,F,7,1,4,SAN_ISIDRO
C1999,354,18,RELOJ,356,32,1,F,7,7,2,LA_MOLINA
C2000,354,13,JEAN,140,36,1,F,2,3,2,LA_MOLINA
C2001,354,13,JEAN,183,40,2,M,3,3,2,LA_MOLINA
C2002,354,4,BLUSA,82,43,2,F,3,8,1,SURCO
C2003,355,11,SANDALIAS,37,32,1,F,4,4,3,SAN_BORJA
C2004,355,1,ZAPATOS,279,40,2,M,2,7,4,SAN_ISIDRO
C2005,355,20,SHORT,46,19,1,F,1,6,1,SURCO
C2006,355,22,PIJAMA,117,35,1,F,6,9,4,SAN_ISIDRO
C2007,355,15,ZAPATILLAS,215,23,2,M,4,8,3,SAN_BORJA
C2008,356,14,GORRO,75,22,1,F,5,10,2,LA_MOLINA
C2009,356,12,BUFANDA,44,27,1,F,7,2,2,LA_MOLINA
C2010,356,3,FALDA,104,29,1,F,4,3,1,SURCO
C2011,356,17,MOCHILA,159,44,2,M,4,4,4,SAN_ISIDRO
C2012,356,16,PERFUME,309,22,1,F,2,2,3,SAN_BORJA
C2013,356,16,PERFUME,261,43,1,F,1,6,2,LA_MOLINA
C2014,357,22,PIJAMA,118,30,2,M,6,11,2,LA_MOLINA
C2015,357,20,SHORT,97,38,2,M,5,1,2,LA_MOLINA
C2016,357,10,SHORT,113,20,1,F,1,9,3,SAN_BORJA
C2017,357,3,FALDA,85,27,1,F,1,3,2,LA_MOLINA
C2018,357,21,POLO,103,42,2,M,7,1,3,SAN_BORJA
C2019,357,9,ABRIGO,205,40,2,M,6,9,1,SURCO
C2020,358,19,BIKINI,179,21,2,F,7,1,1,SURCO
C2021,358,20,SHORT,112,23,2,M,4,11,3,SAN_BORJA
C2022,358,10,SHORT,116,24,2,M,2,12,3,SAN_BORJA
C2023,358,10,SHORT,70,33,2,M,5,12,4,SAN_ISIDRO
C2024,358,22,PIJAMA,104,31,2,M,7,6,2,LA_MOLINA
C2025,358,9,ABRIGO,437,28,1,F,4,9,2,LA_MOLINA
C2026,359,11,SANDALIAS,57,37,2,M,2,8,4,SAN_ISIDRO
C2027,359,11,SANDALIAS,23,20,2,M,4,6,2,LA_MOLINA
C2028,359,5,CAMISA,177,44,2,M,1,7,4,SAN_ISIDRO
C2029,359,13,JEAN,167,20,2,M,4,8,4,SAN_ISIDRO
C2030,359,22,PIJAMA,99,30,1,F,2,9,3,SAN_BORJA
C2031,360,8,CASACA,238,21,2,M,7,1,2,LA_MOLINA
C2032,360,19,BIKINI,129,39,1,F,7,2,2,LA_MOLINA
C2033,360,17,MOCHILA,138,20,2,M,3,2,3,SAN_BORJA
C2034,360,8,CASACA,130,34,2,M,2,5,1,SURCO
C2035,360,4,BLUSA,100,32,1,F,5,8,2,LA_MOLINA
C2036,361,14,GORRO,63,45,2,M,4,1,4,SAN_ISIDRO
C2037,361,2,MEDIAS,11,44,1,F,6,5,1,SURCO
C2038,361,5,CAMISA,134,23,1,F,5,9,4,SAN_ISIDRO
C2039,361,11,SANDALIAS,29,18,2,M,7,9,3,SAN_BORJA
C2040,362,16,PERFUME,311,26,1,F,1,3,2,LA_MOLINA
C2041,362,21,POLO,142,20,1,F,5,9,4,SAN_ISIDRO
C2042,362,8,CASACA,172,39,2,M,3,6,3,SAN_BORJA
C2043,362,7,PANTALON,127,36,2,M,4,10,3,SAN_BORJA
C2044,362,19,BIKINI,123,28,1,F,3,5,2,LA_MOLINA
C2045,362,10,SHORT,95,25,2,M,5,7,1,SURCO
C2046,362,7,PANTALON,81,34,2,M,6,7,2,LA_MOLINA
C2047,362,2,MEDIAS,13,31,1,F,7,4,2,LA_MOLINA
C2048,363,9,ABRIGO,381,33,2,M,1,3,1,SURCO
C2049,363,16,PERFUME,500,45,2,M,6,11,4,SAN_ISIDRO
C2050,363,17,MOCHILA,215,26,2,M,2,4,3,SAN_BORJA
C2051,363,13,JEAN,148,31,2,M,4,9,1,SURCO
C2052,363,10,SHORT,62,39,2,M,5,9,4,SAN_ISIDRO
C2053,363,19,BIKINI,81,25,2,F,3,4,2,LA_MOLINA
C2054,364,13,JEAN,168,20,1,F,1,12,4,SAN_ISIDRO
C2055,364,14,GORRO,84,23,1,F,7,5,4,SAN_ISIDRO
C2056,364,4,BLUSA,79,30,2,F,5,1,3,SAN_BORJA
C2057,364,13,JEAN,118,32,2,M,7,2,4,SAN_ISIDRO
C2058,364,20,SHORT,109,24,1,F,2,6,1,SURCO
C2059,364,21,POLO,85,44,1,F,6,4,4,SAN_ISIDRO
C2060,365,6,CARTERA,246,32,1,F,1,7,3,SAN_BORJA
C2061,366,11,SANDALIAS,43,40,2,M,1,3,2,LA_MOLINA
C2062,366,15,ZAPATILLAS,271,34,1,F,6,8,4,SAN_ISIDRO
C2063,366,1,ZAPATOS,323,24,1,F,1,5,2,LA_MOLINA
C2064,366,22,PIJAMA,118,22,2,M,2,10,1,SURCO
C2065,366,14,GORRO,64,24,1,F,2,9,4,SAN_ISIDRO
C2066,367,12,BUFANDA,27,19,2,M,6,9,4,SAN_ISIDRO
C2067,367,5,CAMISA,169,34,2,M,5,6,3,SAN_BORJA
C2068,367,7,PANTALON,238,32,1,F,7,2,4,SAN_ISIDRO
C2069,367,11,SANDALIAS,35,33,2,M,4,8,4,SAN_ISIDRO
C2070,367,15,ZAPATILLAS,262,38,1,F,7,2,1,SURCO
C2071,367,9,ABRIGO,281,29,2,M,4,7,1,SURCO
C2072,368,14,GORRO,84,22,2,M,3,2,4,SAN_ISIDRO
C2073,368,4,BLUSA,155,36,2,F,4,7,2,LA_MOLINA
C2074,368,1,ZAPATOS,256,18,1,F,6,11,1,SURCO
C2075,368,15,ZAPATILLAS,244,31,2,M,6,7,2,LA_MOLINA
C2076,368,13,JEAN,119,29,1,F,4,1,1,SURCO
C2077,368,16,PERFUME,396,41,1,F,2,1,1,SURCO
C2078,368,22,PIJAMA,88,34,2,M,6,4,1,SURCO
C2079,368,8,CASACA,93,21,1,F,7,12,3,SAN_BORJA
C2080,368,1,ZAPATOS,218,29,2,M,4,7,4,SAN_ISIDRO
C2081,369,20,SHORT,69,22,1,F,4,1,4,SAN_ISIDRO
C2082,369,16,PERFUME,310,41,2,M,4,9,2,LA_MOLINA
C2083,369,6,CARTERA,191,45,1,F,5,8,4,SAN_ISIDRO
C2084,369,8,CASACA,181,28,1,F,6,6,1,SURCO
C2085,370,10,SHORT,118,23,1,F,6,11,1,SURCO
C2086,370,21,POLO,83,42,2,M,1,6,2,LA_MOLINA
C2087,370,14,GORRO,88,33,1,F,2,8,4,SAN_ISIDRO
C2088,370,18,RELOJ,474,35,1,F,2,12,3,SAN_BORJA
C2089,370,2,MEDIAS,12,31,2,M,5,10,4,SAN_ISIDRO
C2090,370,19,BIKINI,126,43,2,F,6,10,4,SAN_ISIDRO
C2091,370,19,BIKINI,163,36,1,F,2,6,3,SAN_BORJA
C2092,370,14,GORRO,64,20,1,F,6,3,3,SAN_BORJA
C2093,370,4,BLUSA,141,33,1,F,5,8,2,LA_MOLINA
C2094,370,6,CARTERA,232,32,1,F,4,2,1,SURCO
C2095,370,20,SHORT,72,18,1,F,1,5,1,SURCO
C2096,370,4,BLUSA,150,34,2,F,3,3,2,LA_MOLINA
C2097,371,11,SANDALIAS,33,24,1,F,3,11,4,SAN_ISIDRO
C2098,371,13,JEAN,243,38,1,F,4,10,2,LA_MOLINA
C2099,371,4,BLUSA,67,28,2,F,2,8,2,LA_MOLINA
C2100,371,3,FALDA,88,38,1,F,4,9,3,SAN_BORJA
C2101,371,9,ABRIGO,379,40,1,F,4,2,1,SURCO
C2102,371,19,BIKINI,147,37,1,F,7,5,3,SAN_BORJA
C2103,372,5,CAMISA,181,26,2,M,1,8,4,SAN_ISIDRO
C2104,372,22,PIJAMA,71,22,1,F,7,8,1,SURCO
C2105,372,8,CASACA,92,20,1,F,6,6,4,SAN_ISIDRO
C2106,372,10,SHORT,57,21,2,M,3,5,4,SAN_ISIDRO
C2107,372,15,ZAPATILLAS,221,27,1,F,2,4,3,SAN_BORJA
C2108,373,9,ABRIGO,224,20,1,F,2,1,1,SURCO
C2109,373,14,GORRO,81,42,2,M,1,11,1,SURCO
C2110,373,11,SANDALIAS,42,33,1,F,1,3,4,SAN_ISIDRO
C2111,373,9,ABRIGO,315,38,2,M,4,11,2,LA_MOLINA
C2112,373,2,MEDIAS,10,34,2,M,4,7,2,LA_MOLINA
C2113,374,22,PIJAMA,83,26,2,M,3,9,2,LA_MOLINA
C2114,374,2,MEDIAS,14,40,2,M,7,1,4,SAN_ISIDRO
C2115,374,13,JEAN,120,29,2,M,2,4,1,SURCO
C2116,374,12,BUFANDA,30,30,1,F,3,3,4,SAN_ISIDRO
C2117,374,21,POLO,129,44,2,M,2,12,4,SAN_ISIDRO
C2118,375,20,SHORT,45,27,1,F,7,3,4,SAN_ISIDRO
C2119,375,13,JEAN,193,27,1,F,3,12,3,SAN_BORJA
C2120,375,6,CARTERA,191,23,1,F,3,1,4,SAN_ISIDRO
C2121,375,11,SANDALIAS,69,19,2,M,5,10,4,SAN_ISIDRO
C2122,375,6,CARTERA,205,31,1,F,7,11,1,SURCO
C2123,375,8,CASACA,171,41,1,F,4,10,4,SAN_ISIDRO
C2124,375,13,JEAN,172,21,2,M,6,7,1,SURCO
C2125,376,6,CARTERA,207,34,1,F,6,11,2,LA_MOLINA
C2126,376,22,PIJAMA,101,31,1,F,2,1,1,SURCO
C2127,376,4,BLUSA,62,39,1,F,3,12,2,LA_MOLINA
C2128,376,21,POLO,87,23,2,M,1,12,4,SAN_ISIDRO
C2129,377,2,MEDIAS,12,23,2,M,1,10,1,SURCO
C2130,377,18,RELOJ,362,45,1,F,6,1,1,SURCO
C2131,378,12,BUFANDA,21,20,1,F,7,7,1,SURCO
C2132,378,21,POLO,60,24,1,F,4,12,1,SURCO
C2133,378,1,ZAPATOS,228,30,1,F,4,10,4,SAN_ISIDRO
C2134,379,6,CARTERA,190,22,2,M,2,10,2,LA_MOLINA
C2135,379,14,GORRO,79,44,1,F,2,4,4,SAN_ISIDRO
C2136,379,18,RELOJ,343,26,2,M,2,8,2,LA_MOLINA
C2137,379,11,SANDALIAS,36,38,1,F,3,9,2,LA_MOLINA
C2138,379,18,RELOJ,409,22,1,F,5,10,3,SAN_BORJA
C2139,379,13,JEAN,141,29,1,F,5,12,3,SAN_BORJA
C2140,380,9,ABRIGO,373,32,2,M,1,2,3,SAN_BORJA
C2141,380,15,ZAPATILLAS,250,21,1,F,7,8,1,SURCO
C2142,380,19,BIKINI,184,41,2,F,5,3,4,SAN_ISIDRO
C2143,380,4,BLUSA,153,35,1,F,7,4,1,SURCO
C2144,380,12,BUFANDA,31,36,1,F,6,1,2,LA_MOLINA
C2145,380,12,BUFANDA,54,37,1,F,4,2,3,SAN_BORJA
C2146,380,8,CASACA,201,45,1,F,6,3,2,LA_MOLINA
C2147,380,12,BUFANDA,45,40,1,F,6,8,3,SAN_BORJA
C2148,380,3,FALDA,91,27,1,F,6,8,1,SURCO
C2149,380,12,BUFANDA,59,32,2,M,2,3,2,LA_MOLINA
C2150,380,11,SANDALIAS,32,40,1,F,7,12,3,SAN_BORJA
C2151,380,11,SANDALIAS,56,43,1,F,4,9,2,LA_MOLINA
C2152,381,17,MOCHILA,196,41,2,M,3,5,4,SAN_ISIDRO
C2153,381,19,BIKINI,169,29,2,F,5,7,4,SAN_ISIDRO
C2154,381,22,PIJAMA,94,28,2,M,3,2,3,SAN_BORJA
C2155,381,9,ABRIGO,305,20,1,F,2,9,4,SAN_ISIDRO
C2156,381,1,ZAPATOS,212,35,2,M,5,3,2,LA_MOLINA
C2157,381,14,GORRO,71,36,2,M,5,11,2,LA_MOLINA
C2158,381,19,BIKINI,178,36,2,F,5,8,3,SAN_BORJA
C2159,381,11,SANDALIAS,21,41,2,M,4,1,4,SAN_ISIDRO
C2160,381,13,JEAN,193,45,2,M,5,4,1,SURCO
C2161,381,7,PANTALON,171,45,1,F,7,12,2,LA_MOLINA
C2162,381,3,FALDA,108,18,1,F,3,7,4,SAN_ISIDRO
C2163,381,2,MEDIAS,10,45,2,M,1,12,2,LA_MOLINA
C2164,381,19,BIKINI,127,20,1,F,4,4,3,SAN_BORJA
C2165,382,14,GORRO,80,27,1,F,6,6,4,SAN_ISIDRO
C2166,382,8,CASACA,138,41,1,F,6,2,2,LA_MOLINA
C2167,382,2,MEDIAS,13,20,2,M,5,6,4,SAN_ISIDRO
C2168,383,18,RELOJ,252,20,2,M,2,4,1,SURCO
C2169,383,1,ZAPATOS,220,36,1,F,7,10,1,SURCO
C2170,383,22,PIJAMA,84,37,2,M,7,11,2,LA_MOLINA
C2171,383,12,BUFANDA,44,19,1,F,6,8,1,SURCO
C2172,383,16,PERFUME,316,30,2,M,2,1,1,SURCO
C2173,383,1,ZAPATOS,289,32,1,F,1,12,2,LA_MOLINA
C2174,384,7,PANTALON,250,36,2,M,5,5,2,LA_MOLINA
C2175,384,19,BIKINI,169,27,2,F,7,3,1,SURCO
C2176,384,10,SHORT,109,24,2,M,1,10,3,SAN_BORJA
C2177,384,13,JEAN,165,21,1,F,3,5,1,SURCO
C2178,384,1,ZAPATOS,355,18,2,M,7,6,2,LA_MOLINA
C2179,384,6,CARTERA,215,36,2,M,3,4,1,SURCO
C2180,385,18,RELOJ,464,42,2,M,3,2,3,SAN_BORJA
C2181,386,17,MOCHILA,219,35,1,F,6,9,4,SAN_ISIDRO
C2182,386,2,MEDIAS,15,25,1,F,3,4,2,LA_MOLINA
C2183,386,18,RELOJ,484,19,2,M,4,11,1,SURCO
C2184,386,15,ZAPATILLAS,208,19,1,F,2,12,4,SAN_ISIDRO
C2185,386,2,MEDIAS,10,27,1,F,6,3,2,LA_MOLINA
C2186,386,14,GORRO,89,24,1,F,7,12,3,SAN_BORJA
C2187,387,5,CAMISA,141,40,1,F,7,9,4,SAN_ISIDRO
C2188,387,21,POLO,133,18,2,M,3,3,4,SAN_ISIDRO
C2189,387,1,ZAPATOS,341,22,1,F,6,10,2,LA_MOLINA
C2190,387,18,RELOJ,440,25,1,F,7,10,2,LA_MOLINA
C2191,387,22,PIJAMA,93,27,2,M,3,6,1,SURCO
C2192,387,4,BLUSA,175,31,2,F,5,6,4,SAN_ISIDRO
C2193,387,7,PANTALON,213,23,1,F,3,3,2,LA_MOLINA
C2194,387,10,SHORT,62,30,1,F,6,6,4,SAN_ISIDRO
C2195,387,3,FALDA,70,33,1,F,4,11,3,SAN_BORJA
C2196,388,12,BUFANDA,24,37,2,M,7,2,4,SAN_ISIDRO
C2197,388,6,CARTERA,214,22,2,M,6,5,4,SAN_ISIDRO
C2198,388,8,CASACA,173,25,2,M,2,4,1,SURCO
C2199,388,21,POLO,80,18,1,F,5,10,3,SAN_BORJA
C2200,388,8,CASACA,99,26,2,M,6,4,2,LA_MOLINA
C2201,388,12,BUFANDA,28,18,2,M,4,3,4,SAN_ISIDRO
C2202,389,19,BIKINI,133,44,1,F,6,2,1,SURCO
C2203,389,1,ZAPATOS,192,26,2,M,4,10,2,LA_MOLINA
C2204,389,12,BUFANDA,49,25,1,F,7,11,3,SAN_BORJA
C2205,389,14,GORRO,87,34,1,F,1,4,3,SAN_BORJA
C2206,389,5,CAMISA,128,29,2,M,4,1,4,SAN_ISIDRO
C2207,389,8,CASACA,250,26,1,F,3,9,3,SAN_BORJA
C2208,389,22,PIJAMA,117,34,1,F,2,1,2,LA_MOLINA
C2209,389,20,SHORT,109,19,2,M,4,11,4,SAN_ISIDRO
C2210,389,7,PANTALON,179,28,1,F,7,9,2,LA_MOLINA
C2211,389,12,BUFANDA,42,28,1,F,2,11,4,SAN_ISIDRO
C2212,390,22,PIJAMA,112,30,1,F,5,2,4,SAN_ISIDRO
C2213,390,2,MEDIAS,10,21,1,F,2,1,4,SAN_ISIDRO
C2214,390,4,BLUSA,64,30,1,F,4,4,1,SURCO
C2215,390,17,MOCHILA,201,33,1,F,3,5,3,SAN_BORJA
C2216,390,7,PANTALON,173,33,1,F,5,8,3,SAN_BORJA
C2217,390,6,CARTERA,248,42,2,M,5,8,1,SURCO
C2218,391,12,BUFANDA,52,19,2,M,6,12,4,SAN_ISIDRO
C2219,391,9,ABRIGO,326,45,1,F,2,5,4,SAN_ISIDRO
C2220,391,22,PIJAMA,61,24,2,M,6,11,1,SURCO
C2221,391,5,CAMISA,134,29,1,F,3,7,2,LA_MOLINA
C2222,391,17,MOCHILA,150,21,1,F,6,2,3,SAN_BORJA
C2223,392,10,SHORT,90,39,1,F,4,3,4,SAN_ISIDRO
C2224,392,4,BLUSA,126,36,1,F,3,5,1,SURCO
C2225,392,10,SHORT,98,29,1,F,5,6,3,SAN_BORJA
C2226,392,9,ABRIGO,311,38,1,F,5,11,4,SAN_ISIDRO
C2227,392,8,CASACA,112,32,2,M,4,1,4,SAN_ISIDRO
C2228,392,22,PIJAMA,94,40,2,M,6,11,1,SURCO
C2229,393,16,PERFUME,398,40,1,F,7,9,2,LA_MOLINA
C2230,393,8,CASACA,250,24,1,F,6,1,4,SAN_ISIDRO
C2231,393,5,CAMISA,162,40,2,M,4,3,3,SAN_BORJA
C2232,393,9,ABRIGO,250,19,1,F,3,3,4,SAN_ISIDRO
C2233,393,20,SHORT,66,20,2,M,2,11,2,LA_MOLINA
C2234,394,11,SANDALIAS,37,32,2,M,3,4,2,LA_MOLINA
C2235,394,8,CASACA,235,39,2,M,5,12,1,SURCO
C2236,394,19,BIKINI,158,31,2,F,7,12,3,SAN_BORJA
C2237,395,11,SANDALIAS,72,39,2,M,4,1,2,LA_MOLINA
C2238,395,1,ZAPATOS,331,20,2,M,1,10,1,SURCO
C2239,395,10,SHORT,97,42,2,M,6,11,2,LA_MOLINA
C2240,395,8,CASACA,149,18,1,F,7,11,2,LA_MOLINA
C2241,395,2,MEDIAS,14,34,1,F,3,5,4,SAN_ISIDRO
C2242,395,1,ZAPATOS,198,20,2,M,7,9,4,SAN_ISIDRO
C2243,396,10,SHORT,56,34,2,M,1,4,1,SURCO
C2244,396,4,BLUSA,167,18,1,F,4,4,4,SAN_ISIDRO
C2245,396,15,ZAPATILLAS,259,40,2,M,6,4,2,LA_MOLINA
C2246,396,7,PANTALON,76,36,2,M,5,8,4,SAN_ISIDRO
C2247,396,21,POLO,103,27,2,M,2,9,4,SAN_ISIDRO
C2248,397,6,CARTERA,207,37,1,F,7,6,2,LA_MOLINA
C2249,397,20,SHORT,105,34,1,F,6,9,4,SAN_ISIDRO
C2250,397,7,PANTALON,76,26,1,F,3,10,3,SAN_BORJA
C2251,397,4,BLUSA,152,45,1,F,6,1,3,SAN_BORJA
C2252,397,13,JEAN,165,24,2,M,2,1,1,SURCO
C2253,397,17,MOCHILA,172,43,1,F,4,12,3,SAN_BORJA
C2254,397,22,PIJAMA,117,40,2,M,4,3,4,SAN_ISIDRO
C2255,397,7,PANTALON,126,29,2,M,3,7,3,SAN_BORJA
C2256,397,18,RELOJ,307,31,1,F,6,3,1,SURCO
C2257,398,7,PANTALON,216,24,1,F,3,7,4,SAN_ISIDRO
C2258,398,14,GORRO,71,23,1,F,1,12,2,LA_MOLINA
C2259,398,18,RELOJ,389,34,1,F,5,8,2,LA_MOLINA
C2260,398,9,ABRIGO,218,30,2,M,6,10,3,SAN_BORJA
C2261,398,3,FALDA,89,34,1,F,4,4,3,SAN_BORJA
C2262,398,5,CAMISA,105,40,2,M,3,5,4,SAN_ISIDRO
C2263,398,20,SHORT,110,42,1,F,5,11,4,SAN_ISIDRO
C2264,399,12,BUFANDA,52,30,2,M,6,3,4,SAN_ISIDRO
C2265,399,14,GORRO,67,41,1,F,4,7,3,SAN_BORJA
C2266,400,12,BUFANDA,55,25,1,F,1,11,1,SURCO
C2267,400,14,GORRO,87,26,1,F,6,8,2,LA_MOLINA
C2268,400,18,RELOJ,300,44,1,F,1,3,4,SAN_ISIDRO
C2269,400,18,RELOJ,463,34,1,F,5,10,1,SURCO
C2270,400,17,MOCHILA,145,42,2,M,4,1,1,SURCO
C2271,400,21,POLO,138,21,2,M,6,8,1,SURCO
C2272,402,18,RELOJ,417,29,1,F,3,3,4,SAN_ISIDRO
C2273,402,7,PANTALON,180,18,2,M,4,3,4,SAN_ISIDRO
C2274,402,2,MEDIAS,13,39,2,M,6,3,4,SAN_ISIDRO
C2275,402,22,PIJAMA,117,21,1,F,3,9,1,SURCO
C2276,402,17,MOCHILA,184,43,1,F,3,7,2,LA_MOLINA
C2277,402,19,BIKINI,195,41,1,F,3,1,2,LA_MOLINA
C2278,403,19,BIKINI,163,27,1,F,4,3,4,SAN_ISIDRO
C2279,403,11,SANDALIAS,58,40,2,M,7,3,1,SURCO
C2280,403,20,SHORT,61,33,2,M,1,10,3,SAN_BORJA
C2281,403,11,SANDALIAS,42,20,1,F,4,12,4,SAN_ISIDRO
C2282,403,17,MOCHILA,132,24,2,M,1,1,3,SAN_BORJA
C2283,403,2,MEDIAS,11,31,1,F,3,3,2,LA_MOLINA
C2284,403,4,BLUSA,168,34,1,F,3,6,1,SURCO
C2285,403,22,PIJAMA,68,28,2,M,4,10,2,LA_MOLINA
C2286,403,10,SHORT,66,44,2,M,7,4,2,LA_MOLINA
C2287,404,15,ZAPATILLAS,226,30,2,M,3,12,3,SAN_BORJA
